height,weight,label 
172,100,fat
182,45,thin
153,70,fat
185,41,thin
127,39,normal
135,94,fat
198,46,thin
164,81,fat
183,54,thin
138,76,fat
181,89,fat
174,44,thin
173,92,fat
122,37,normal
136,62,fat
157,90,fat
121,79,fat
187,96,fat
191,79,normal
180,51,thin
123,63,fat
191,80,normal
148,62,fat
125,71,fat
158,57,normal
150,63,fat
178,96,fat
156,92,fat
165,75,fat
143,73,fat
174,98,fat
192,69,normal
138,61,fat
172,40,thin
199,50,thin
179,55,thin
130,86,fat
125,87,fat
175,58,normal
164,97,fat
175,76,normal
135,60,fat
179,54,thin
173,77,fat
143,75,fat
190,83,normal
168,88,fat
151,48,normal
140,94,fat
197,83,normal
169,79,fat
139,49,fat
191,90,normal
133,83,fat
195,88,normal
135,94,fat
149,72,fat
176,66,normal
144,99,fat
146,85,fat
174,82,fat
177,61,normal
147,74,fat
143,61,fat
133,99,fat
166,63,normal
129,66,fat
173,62,normal
120,38,fat
134,91,fat
125,41,fat
143,66,fat
134,38,normal
147,82,fat
136,45,normal
147,87,fat
189,78,normal
122,41,fat
126,35,normal
187,50,thin
162,59,normal
193,45,thin
170,57,normal
189,78,normal
155,69,fat
130,55,fat
195,45,thin
140,39,normal
159,76,fat
178,65,normal
200,68,thin
166,92,fat
164,65,normal
150,52,normal
189,100,fat
140,48,normal
175,100,fat
136,86,fat
190,86,normal
143,65,fat
166,39,thin
170,78,fat
167,78,fat
162,37,thin
189,66,thin
134,74,fat
188,75,normal
132,96,fat
123,59,fat
173,93,fat
136,35,normal
189,52,thin
174,74,normal
164,98,fat
180,85,fat
133,54,fat
188,52,thin
143,80,fat
129,55,fat
196,58,thin
162,69,fat
150,50,normal
137,68,fat
122,36,normal
181,89,fat
169,53,normal
122,42,fat
132,55,fat
192,97,fat
145,37,thin
183,40,thin
123,35,normal
121,91,fat
140,67,fat
155,70,fat
173,99,fat
122,73,fat
141,63,fat
161,87,fat
198,54,thin
154,86,fat
152,81,fat
199,38,thin
174,75,normal
199,88,normal
158,43,thin
124,64,fat
131,86,fat
200,46,thin
182,67,normal
163,93,fat
150,63,fat
150,90,fat
174,70,normal
196,42,thin
148,46,normal
193,79,normal
129,72,fat
142,97,fat
136,71,fat
177,69,normal
159,82,fat
179,89,fat
144,71,fat
166,58,normal
128,39,normal
156,49,normal
122,42,fat
146,79,fat
159,49,normal
142,88,fat
156,69,fat
131,64,fat
157,90,fat
168,62,normal
150,93,fat
164,87,fat
188,94,fat
134,35,normal
160,85,fat
200,80,normal
125,90,fat
123,38,fat
192,94,fat
140,74,fat
120,58,fat
132,60,fat
173,94,fat
127,78,fat
164,50,normal
170,43,thin
124,77,fat
199,76,normal
127,48,fat
144,82,fat
169,39,thin
122,70,fat
167,46,thin
149,76,fat
138,80,fat
120,75,fat
150,42,normal
163,43,thin
150,78,fat
129,100,fat
153,76,fat
175,39,thin
177,41,thin
196,40,thin
136,40,normal
123,80,fat
196,62,thin
132,73,fat
162,39,thin
149,84,fat
192,98,fat
166,45,thin
120,38,fat
150,66,fat
135,81,fat
187,46,thin
190,56,thin
190,64,thin
137,77,fat
125,79,fat
140,72,fat
149,43,normal
150,42,normal
144,89,fat
127,64,fat
140,46,normal
129,58,fat
169,62,normal
179,49,thin
195,66,thin
163,92,fat
174,57,normal
143,61,fat
170,44,thin
150,93,fat
191,91,normal
174,63,normal
147,98,fat
122,60,fat
168,71,fat
150,44,normal
121,92,fat
168,82,fat
131,97,fat
163,86,fat
133,64,fat
129,73,fat
134,48,fat
142,89,fat
145,65,fat
138,53,fat
126,59,fat
157,72,fat
192,97,fat
191,88,normal
193,67,thin
175,42,thin
160,47,thin
152,77,fat
127,63,fat
180,66,normal
142,55,fat
193,51,thin
198,35,thin
188,96,fat
179,81,fat
120,95,fat
193,52,thin
152,62,fat
126,48,fat
177,44,thin
147,47,normal
180,59,thin
134,36,normal
199,95,normal
174,55,thin
158,57,normal
174,64,normal
184,77,normal
126,42,fat
155,87,fat
195,77,normal
133,68,fat
172,42,thin
175,71,normal
193,96,fat
172,56,normal
157,68,fat
194,64,thin
146,86,fat
168,65,normal
164,44,thin
180,57,thin
169,54,normal
176,61,normal
174,83,fat
184,49,thin
123,76,fat
164,45,thin
167,55,normal
132,47,fat
146,72,fat
123,72,fat
186,76,normal
197,73,normal
139,57,fat
199,41,thin
127,81,fat
155,86,fat
123,74,fat
134,72,fat
138,99,fat
152,70,fat
126,43,fat
184,54,thin
194,72,normal
133,56,fat
181,47,thin
131,82,fat
132,61,fat
159,48,normal
164,75,fat
162,91,fat
147,59,fat
157,73,fat
150,88,fat
165,53,normal
157,69,fat
139,51,fat
174,76,fat
120,54,fat
200,58,thin
140,65,fat
127,44,fat
126,72,fat
152,99,fat
172,82,fat
169,55,normal
129,45,fat
138,58,fat
143,80,fat
185,57,thin
159,97,fat
154,74,fat
179,75,normal
173,67,normal
172,75,fat
175,91,fat
169,98,fat
129,58,fat
142,78,fat
123,36,normal
162,49,normal
141,36,thin
200,79,normal
121,60,fat
190,78,normal
180,91,fat
136,77,fat
122,35,normal
168,93,fat
171,71,normal
169,48,thin
151,36,thin
180,41,thin
181,68,normal
124,74,fat
198,86,normal
144,61,fat
186,99,fat
194,54,thin
187,54,thin
179,89,fat
181,99,fat
149,63,fat
141,97,fat
139,87,fat
167,68,normal
160,88,fat
157,40,thin
175,55,thin
183,82,normal
174,35,thin
165,99,fat
173,95,fat
155,37,thin
122,92,fat
163,38,thin
181,41,thin
129,70,fat
164,69,fat
164,80,fat
129,59,fat
141,63,fat
140,62,fat
179,58,thin
141,48,normal
157,45,thin
174,51,thin
181,47,thin
154,97,fat
159,68,fat
196,43,thin
138,89,fat
128,64,fat
131,86,fat
165,66,normal
137,67,fat
124,93,fat
165,58,normal
198,83,normal
122,81,fat
199,82,normal
197,84,normal
186,41,thin
173,35,thin
196,38,thin
180,80,normal
199,36,thin
143,87,fat
177,39,thin
137,77,fat
140,60,fat
156,75,fat
190,41,thin
177,38,thin
182,60,thin
179,75,normal
142,58,fat
169,88,fat
147,54,normal
197,84,normal
132,45,fat
137,99,fat
122,48,fat
187,89,fat
174,97,fat
159,77,fat
197,62,thin
197,92,normal
144,37,thin
167,78,fat
137,65,fat
161,82,fat
174,90,fat
173,90,fat
187,83,normal
147,50,normal
130,63,fat
156,42,thin
141,76,fat
181,41,thin
122,62,fat
198,51,thin
199,90,normal
176,54,thin
153,42,thin
178,79,normal
148,81,fat
196,97,fat
130,78,fat
183,95,fat
126,35,normal
128,82,fat
172,59,normal
189,91,fat
168,90,fat
136,70,fat
176,71,normal
178,95,fat
126,43,fat
187,93,fat
140,95,fat
143,69,fat
160,47,thin
185,60,thin
199,92,normal
173,52,thin
128,84,fat
152,69,fat
171,79,fat
190,70,normal
133,89,fat
140,87,fat
128,88,fat
178,73,normal
155,91,fat
166,99,fat
137,40,normal
137,40,normal
178,95,fat
179,88,fat
156,83,fat
124,83,fat
141,56,fat
157,43,thin
170,48,thin
123,81,fat
141,70,fat
181,47,thin
145,55,fat
159,46,thin
133,62,fat
175,92,fat
139,45,normal
137,80,fat
128,80,fat
169,78,fat
129,73,fat
153,87,fat
126,44,fat
190,42,thin
128,99,fat
132,42,normal
132,37,normal
169,80,fat
188,78,normal
176,83,fat
162,69,fat
138,47,normal
146,97,fat
170,99,fat
155,82,fat
121,83,fat
140,84,fat
173,46,thin
169,57,normal
192,70,normal
120,75,fat
143,98,fat
163,86,fat
130,60,fat
182,74,normal
145,48,normal
180,93,fat
154,99,fat
149,40,thin
151,39,thin
150,88,fat
151,49,normal
148,45,normal
131,55,fat
125,67,fat
147,53,normal
142,55,fat
124,78,fat
123,93,fat
187,91,fat
140,40,normal
162,98,fat
169,66,normal
193,73,normal
163,37,thin
157,63,fat
195,64,thin
194,76,normal
176,65,normal
138,70,fat
135,57,fat
151,87,fat
124,82,fat
196,61,thin
124,61,fat
126,86,fat
123,90,fat
149,81,fat
150,64,fat
124,49,fat
151,60,fat
195,98,fat
158,87,fat
172,69,normal
121,97,fat
150,57,fat
187,39,thin
174,84,fat
135,89,fat
191,38,thin
171,46,thin
144,62,fat
149,46,normal
128,60,fat
183,66,normal
195,74,normal
186,38,thin
189,75,normal
161,55,normal
158,65,fat
121,74,fat
147,42,normal
123,83,fat
179,64,normal
143,79,fat
162,62,normal
185,80,normal
188,95,fat
178,97,fat
178,88,fat
136,79,fat
138,45,normal
200,41,thin
185,65,normal
137,71,fat
140,54,fat
188,56,thin
187,67,normal
146,64,fat
181,92,fat
149,47,normal
184,77,normal
178,41,thin
174,67,normal
194,57,thin
154,58,normal
172,52,thin
129,57,fat
138,48,fat
190,68,normal
166,99,fat
125,64,fat
176,43,thin
181,42,thin
145,36,thin
144,69,fat
164,60,normal
171,95,fat
191,68,normal
133,90,fat
134,68,fat
129,100,fat
126,68,fat
128,83,fat
150,87,fat
167,49,thin
123,61,fat
125,44,fat
148,36,thin
127,86,fat
198,77,normal
160,39,thin
137,66,fat
190,68,normal
148,56,fat
174,62,normal
157,58,normal
125,99,fat
161,99,fat
166,50,thin
193,65,thin
158,67,fat
154,59,normal
178,75,normal
155,67,fat
161,66,fat
186,90,fat
184,39,thin
134,39,normal
184,96,fat
146,77,fat
152,53,normal
182,51,thin
128,78,fat
188,63,thin
188,89,fat
140,41,normal
126,41,fat
190,96,fat
177,36,thin
123,75,fat
162,73,fat
185,76,normal
197,39,thin
155,37,thin
127,61,fat
145,78,fat
134,49,fat
172,76,fat
143,91,fat
156,41,thin
184,73,normal
168,65,normal
194,80,normal
169,62,normal
173,93,fat
130,95,fat
137,95,fat
124,56,fat
160,85,fat
162,80,fat
128,78,fat
181,98,fat
155,48,normal
120,35,normal
178,38,thin
192,65,thin
178,66,normal
178,73,normal
135,47,fat
144,94,fat
160,44,thin
180,55,thin
197,86,normal
149,95,fat
126,70,fat
171,100,fat
152,48,normal
120,75,fat
122,82,fat
197,49,thin
133,97,fat
152,94,fat
148,100,fat
195,44,thin
154,41,thin
124,38,normal
200,67,thin
195,42,thin
168,90,fat
156,63,fat
147,54,normal
184,40,thin
138,41,normal
128,53,fat
196,82,normal
138,99,fat
165,79,fat
192,62,thin
165,57,normal
150,82,fat
190,57,thin
178,36,thin
155,37,thin
191,68,normal
167,95,fat
188,69,normal
139,85,fat
129,65,fat
171,56,normal
180,76,normal
171,41,thin
121,37,fat
194,78,normal
187,62,thin
175,86,fat
120,53,fat
120,100,fat
184,50,thin
153,39,thin
146,97,fat
150,42,normal
148,62,fat
125,51,fat
148,69,fat
169,54,normal
148,43,normal
143,65,fat
196,51,thin
175,55,thin
152,50,normal
126,50,fat
147,81,fat
151,36,thin
191,51,thin
196,92,normal
187,78,normal
138,69,fat
196,43,thin
172,96,fat
125,40,fat
198,100,fat
161,73,fat
143,80,fat
138,94,fat
129,94,fat
186,59,thin
197,44,thin
141,62,fat
120,56,fat
156,90,fat
169,60,normal
179,80,normal
199,57,thin
187,62,thin
126,50,fat
150,87,fat
149,96,fat
176,42,thin
146,41,normal
156,76,fat
153,54,normal
154,56,normal
200,59,thin
127,65,fat
191,43,thin
174,45,thin
179,40,thin
142,86,fat
142,66,fat
144,55,fat
120,77,fat
121,89,fat
168,54,normal
137,86,fat
186,55,thin
193,69,normal
143,44,normal
168,69,normal
151,97,fat
125,100,fat
180,44,thin
147,63,fat
139,57,fat
199,92,normal
141,74,fat
167,43,thin
165,58,normal
144,66,fat
155,64,fat
180,60,normal
154,94,fat
166,57,normal
190,84,normal
122,56,fat
130,47,fat
148,72,fat
181,49,thin
168,62,normal
176,44,thin
165,36,thin
141,72,fat
156,69,fat
180,43,thin
154,58,normal
198,49,thin
198,54,thin
177,67,normal
155,75,fat
153,35,thin
128,37,normal
123,38,fat
192,37,thin
187,100,fat
146,57,fat
189,40,thin
145,85,fat
155,61,fat
148,64,fat
177,79,fat
157,77,fat
141,51,fat
172,89,fat
123,65,fat
159,87,fat
183,59,thin
153,44,normal
126,68,fat
124,94,fat
145,70,fat
194,75,normal
147,42,normal
137,57,fat
132,94,fat
178,40,thin
184,57,thin
132,74,fat
167,86,fat
132,40,normal
173,39,thin
159,79,fat
167,37,thin
131,83,fat
196,36,thin
131,80,fat
144,83,fat
139,41,normal
190,43,thin
180,35,thin
135,96,fat
164,71,fat
189,72,normal
128,66,fat
131,89,fat
153,66,fat
134,85,fat
163,62,normal
196,97,fat
147,54,normal
176,66,normal
171,86,fat
146,54,fat
167,54,normal
197,42,thin
200,92,normal
155,43,thin
178,41,thin
157,96,fat
127,45,fat
120,88,fat
181,92,fat
140,66,fat
195,70,thin
165,63,normal
133,86,fat
165,36,thin
152,46,normal
182,40,thin
165,80,fat
147,84,fat
123,95,fat
173,42,thin
149,63,fat
163,36,thin
187,76,normal
142,37,thin
165,36,thin
193,56,thin
174,54,thin
133,44,normal
197,37,thin
137,94,fat
181,67,normal
198,35,thin
191,47,thin
146,90,fat
125,60,fat
130,53,fat
190,81,normal
173,75,fat
151,71,fat
183,97,fat
157,46,normal
193,94,fat
196,82,normal
139,100,fat
158,41,thin
136,59,fat
163,98,fat
128,57,fat
154,99,fat
182,69,normal
178,47,thin
145,88,fat
172,65,normal
134,67,fat
126,100,fat
192,50,thin
128,92,fat
126,85,fat
192,73,normal
142,77,fat
189,52,thin
126,51,fat
197,55,thin
127,38,normal
194,41,thin
172,90,fat
121,45,fat
131,67,fat
160,53,normal
132,57,fat
157,54,normal
125,54,fat
136,65,fat
143,44,normal
167,46,thin
174,38,thin
192,46,thin
150,99,fat
134,58,fat
175,66,normal
174,44,thin
174,75,normal
145,88,fat
176,85,fat
153,73,fat
164,42,thin
174,43,thin
133,83,fat
167,77,fat
187,90,fat
137,35,normal
183,91,fat
165,41,thin
121,35,normal
136,38,normal
199,50,thin
141,67,fat
123,46,fat
151,88,fat
167,59,normal
147,35,thin
172,61,normal
129,43,fat
188,61,thin
176,82,fat
131,94,fat
129,90,fat
169,78,fat
189,46,thin
145,46,normal
165,75,fat
155,81,fat
173,90,fat
161,100,fat
127,51,fat
148,70,fat
185,85,normal
165,92,fat
155,78,fat
131,91,fat
136,97,fat
163,99,fat
192,57,thin
195,87,normal
155,100,fat
136,85,fat
173,55,thin
145,72,fat
127,73,fat
161,77,fat
192,73,normal
186,90,fat
151,85,fat
122,88,fat
180,79,normal
198,43,thin
166,98,fat
193,41,thin
152,67,fat
176,88,fat
164,71,fat
190,73,normal
167,63,normal
197,58,thin
135,36,normal
188,80,normal
141,55,fat
191,59,thin
188,73,normal
161,79,fat
167,94,fat
123,53,fat
198,80,normal
183,87,fat
171,68,normal
143,54,fat
142,58,fat
166,94,fat
186,83,normal
143,100,fat
191,90,normal
168,97,fat
182,95,fat
134,43,normal
182,47,thin
163,84,fat
123,54,fat
184,80,normal
121,73,fat
175,97,fat
139,51,fat
122,39,fat
131,44,fat
144,55,fat
142,54,fat
141,59,fat
134,69,fat
188,53,thin
162,79,fat
124,59,fat
136,62,fat
199,84,normal
200,94,normal
184,90,fat
174,72,normal
199,72,thin
164,59,normal
171,70,normal
150,55,normal
125,36,normal
187,52,thin
198,57,thin
142,96,fat
122,66,fat
125,56,fat
149,86,fat
193,70,normal
160,77,fat
129,96,fat
128,89,fat
135,51,fat
144,54,fat
139,65,fat
154,43,thin
158,40,thin
154,93,fat
186,61,thin
146,95,fat
124,93,fat
189,75,normal
190,66,thin
133,86,fat
185,81,normal
197,40,thin
132,54,fat
170,75,fat
182,43,thin
122,85,fat
150,50,normal
171,45,thin
144,86,fat
155,97,fat
164,82,fat
199,36,thin
158,86,fat
136,53,fat
142,99,fat
147,44,normal
138,37,normal
158,71,fat
136,36,normal
136,58,fat
124,99,fat
146,42,normal
188,83,normal
141,36,thin
163,77,fat
184,63,normal
179,73,normal
147,65,fat
192,60,thin
159,61,normal
152,90,fat
124,78,fat
175,46,thin
129,48,fat
124,43,fat
169,37,thin
120,88,fat
161,99,fat
173,65,normal
130,54,fat
184,75,normal
194,100,fat
141,90,fat
153,65,fat
169,56,normal
178,100,fat
124,80,fat
198,81,normal
126,46,fat
169,81,fat
169,72,fat
198,78,normal
172,81,fat
125,84,fat
155,85,fat
128,83,fat
163,78,fat
121,53,fat
173,45,thin
132,88,fat
172,56,normal
197,73,normal
172,82,fat
122,42,fat
193,97,fat
173,44,thin
181,59,thin
166,62,normal
123,62,fat
138,51,fat
159,64,fat
152,85,fat
135,98,fat
133,69,fat
136,90,fat
163,60,normal
162,56,normal
150,57,fat
161,53,normal
150,61,fat
134,66,fat
126,36,normal
138,39,normal
161,72,fat
171,94,fat
165,37,thin
150,36,thin
195,51,thin
136,53,fat
183,54,thin
199,91,normal
195,57,thin
188,75,normal
143,36,thin
151,59,fat
194,96,fat
138,75,fat
174,91,fat
193,69,normal
194,97,fat
168,87,fat
186,81,normal
163,48,thin
139,88,fat
163,85,fat
167,64,normal
166,100,fat
153,63,fat
121,43,fat
120,83,fat
155,48,normal
136,74,fat
187,69,normal
126,56,fat
186,40,thin
173,59,normal
152,72,fat
